zip_code,query_cost,resolved_address,timezone,latitude,longitude,tzoffset,datetime,temp,feelslike,humidity,dew,precip,precipprob,snow,snowdepth,preciptype,windgust,windspeed,winddir,pressure,visibility,cloudcover,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,source
84020,,,,,,,2023-09-12 22:00:00,19.6,19.6,46.55,7.8,0.0,0.0,0.0,0.0,,18.4,9.5,275.0,1013.8,16.0,38.6,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"['F3671', 'KOGD', 'KPVU', 'KHIF', 'KSLC', 'KHCR']",obs
84020,,,,,,,2023-09-12 23:00:00,18.8,18.8,49.55,8.0,0.0,0.0,0.0,0.0,,38.9,13.5,125.0,1014.1,16.0,38.6,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"['F3671', 'KOGD', 'KPVU', 'KHIF', 'KSLC', 'KHCR']",obs
85008,24.0,"85008, USA",America/Phoenix,33.466393,-112.0008,-7.0,,,,,,,,,,,,,,,,,,,,,,,,
85008,,,,,,,2023-09-12 00:00:00,34.8,33.3,23.94,11.2,0.0,0.0,0.0,0.0,,9.4,12.5,260.0,1008.4,16.0,83.2,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"['KSDL', 'KDVT', 'KPHX', 'F0970']",obs
85008,,,,,,,2023-09-12 01:00:00,33.7,32.4,26.36,11.8,0.0,0.0,0.0,0.0,,9.4,10.5,239.0,1008.6,15.8,81.8,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"['KSDL', 'KDVT', 'KPHX', 'F0970']",obs
85008,,,,,,,2023-09-12 02:00:00,33.7,32.3,26.44,11.8,0.0,0.0,0.0,0.0,,7.6,10.2,269.0,1008.5,16.0,81.8,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"['KSDL', 'KDVT', 'KPHX', 'F0970']",obs
85008,,,,,,,2023-09-12 03:00:00,33.2,31.9,27.09,11.8,0.0,0.0,0.0,0.0,,7.6,0.0,0.0,1008.3,16.0,80.4,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"['KSDL', 'KDVT', 'KPHX', 'F0970']",obs
85008,,,,,,,2023-09-12 04:00:00,33.2,31.8,27.22,11.8,0.0,0.0,0.0,0.0,,9.4,0.2,3.0,1008.2,16.0,80.4,0.0,0.0,0.0,3.0,Partially cloudy,partly-cloudy-night,"['KSDL', 'KDVT', 'KPHX', 'F0970']",obs
85008,,,,,,,2023-09-12 05:00:00,32.6,31.3,28.24,11.8,0.0,0.0,0.0,0.0,,9.4,7.4,214.0,1008.4,16.0,82.5,0.0,0.0,0.0,3.0,Partially cloudy,partly-cloudy-night,"['KSDL', 'KDVT', 'KPHX', 'F0970']",obs
85008,,,,,,,2023-09-12 06:00:00,32.6,31.4,29.18,12.3,0.0,0.0,0.0,0.0,,11.2,5.1,159.0,1009.1,16.0,88.0,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"['KSDL', 'KDVT', 'KPHX', 'F0970']",obs
85008,,,,,,,2023-09-12 07:00:00,33.1,31.6,26.57,11.3,0.0,0.0,0.0,0.0,,16.6,4.9,333.0,1009.7,16.0,86.1,84.0,0.3,1.0,10.0,Partially cloudy,partly-cloudy-day,"['KSDL', 'KDVT', 'KPHX', 'F0970']",obs
85008,,,,,,,2023-09-12 08:00:00,31.7,31.5,37.7,15.5,0.0,0.0,0.0,0.0,,46.4,24.6,170.0,1010.3,16.0,85.4,204.0,0.7,2.0,10.0,Partially cloudy,partly-cloudy-day,"['KSDL', 'KDVT', 'KPHX', 'F0970']",obs
85008,,,,,,,2023-09-12 09:00:00,32.7,33.5,41.11,17.8,0.0,0.0,0.0,0.0,,40.7,20.2,170.0,1011.0,14.2,83.2,606.0,2.2,6.0,10.0,Partially cloudy,partly-cloudy-day,"['KSDL', 'KDVT', 'KPHX', 'F0970']",obs
85008,,,,,,,2023-09-12 10:00:00,31.7,33.1,46.41,18.8,0.0,0.0,0.0,0.0,,27.7,25.2,159.0,1011.4,16.0,80.4,334.0,1.2,3.0,10.0,Partially cloudy,partly-cloudy-day,"['KSDL', 'KDVT', 'KPHX', 'F0970']",obs
85008,,,,,,,2023-09-12 11:00:00,32.1,33.5,45.52,18.9,0.0,0.0,0.0,0.0,,35.3,16.8,132.0,1011.3,16.0,81.1,483.0,1.7,5.0,10.0,Partially cloudy,partly-cloudy-day,"['KSDL', 'KDVT', 'KPHX', 'F0970']",obs
85008,,,,,,,2023-09-12 12:00:00,34.1,35.8,40.61,18.9,0.0,0.0,0.0,0.0,,33.1,16.2,149.0,1010.8,16.0,83.0,833.0,3.0,8.0,10.0,Partially cloudy,partly-cloudy-day,"['KSDL', 'KDVT', 'KPHX', 'F0970']",obs
85008,,,,,,,2023-09-12 13:00:00,35.5,36.1,33.15,16.8,0.0,0.0,0.0,0.0,,20.5,5.3,337.0,1011.8,16.0,48.3,837.0,3.0,8.0,10.0,Partially cloudy,partly-cloudy-day,"['KSDL', 'KDVT', 'KPHX', 'F0970']",obs
85008,,,,,,,2023-09-12 14:00:00,36.0,36.4,31.06,16.2,0.0,0.0,0.0,0.0,,20.5,9.0,0.0,1008.7,16.0,46.4,753.0,2.7,8.0,10.0,Partially cloudy,partly-cloudy-day,"['KSDL', 'KDVT', 'SRP41', 'KPHX']",obs
85008,,,,,,,2023-09-12 15:00:00,37.0,37.9,30.33,16.8,0.0,0.0,0.0,0.0,,27.7,9.5,150.0,1007.6,16.0,50.0,633.0,2.3,6.0,10.0,Partially cloudy,partly-cloudy-day,"['KSDL', 'KDVT', 'SRP41', 'KPHX']",obs
85008,,,,,,,2023-09-12 16:00:00,35.7,36.6,33.66,17.2,0.0,0.0,0.0,0.0,,49.9,30.2,178.0,1007.0,10.5,84.7,280.0,1.0,3.0,10.0,Partially cloudy,partly-cloudy-day,"['KSDL', 'KDVT', 'SRP41', 'KPHX']",obs
85008,,,,,,,2023-09-12 17:00:00,34.3,35.3,37.48,17.7,0.0,0.0,0.0,0.0,,40.8,25.8,171.0,1006.3,16.0,83.0,73.0,0.3,1.0,30.0,Partially cloudy,partly-cloudy-day,"['KSDL', 'KDVT', 'SRP41', 'KPHX']",obs
85008,,,,,,,2023-09-12 18:00:00,34.2,34.8,35.61,16.9,0.0,0.0,0.0,0.0,,22.3,11.1,179.0,1006.5,16.0,81.8,26.0,0.1,0.0,30.0,Partially cloudy,partly-cloudy-day,"['KSDL', 'KDVT', 'SRP41', 'KPHX']",obs
85008,,,,,,,2023-09-12 19:00:00,33.5,34.4,39.53,17.9,0.0,0.0,0.0,0.0,,40.7,17.7,150.0,1006.7,16.0,86.9,0.0,0.0,0.0,30.0,Partially cloudy,partly-cloudy-night,"['KSDL', 'KDVT', 'SRP41', 'KPHX']",obs
85008,,,,,,,2023-09-12 20:00:00,30.5,30.8,43.96,16.8,0.0,0.0,0.0,0.0,,31.7,24.9,77.0,1009.4,16.0,83.0,0.0,0.0,0.0,15.0,Partially cloudy,partly-cloudy-night,"['KSDL', 'KDVT', 'SRP41', 'KPHX']",obs
85008,,,,,,,2023-09-12 21:00:00,27.8,29.2,60.42,19.4,0.015,100.0,0.0,0.0,['rain'],11.2,17.6,58.0,1010.7,16.0,85.4,0.0,0.0,0.0,5.0,"Rain, Partially cloudy",rain,"['KSDL', 'KDVT', 'SRP41', 'KPHX']",obs
85008,,,,,,,2023-09-12 22:00:00,26.7,27.5,57.22,17.5,0.029,100.0,0.0,0.0,['rain'],16.6,20.0,81.0,1009.0,16.0,88.0,0.0,0.0,0.0,15.0,"Rain, Partially cloudy",rain,"['KSDL', 'KDVT', 'SRP41', 'KPHX']",obs
85008,,,,,,,2023-09-12 23:00:00,26.7,27.9,62.7,19.0,0.0,0.0,0.0,0.0,,27.7,9.8,100.0,1009.4,16.0,88.4,0.0,0.0,0.0,5.0,Partially cloudy,partly-cloudy-night,"['KSDL', 'KDVT', 'SRP41', 'KPHX']",obs
85054,24.0,"85054, USA",America/Phoenix,33.689558,-111.96463,-7.0,,,,,,,,,,,,,,,,,,,,,,,,
85054,,,,,,,2023-09-12 00:00:00,33.2,31.9,27.47,12.0,0.0,0.0,0.0,0.0,,9.4,8.5,255.0,1008.9,16.0,28.4,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"['KSDL', 'KDVT', 'D0691', 'KPHX']",obs
85054,,,,,,,2023-09-12 01:00:00,32.4,31.1,28.83,12.0,0.0,0.0,0.0,0.0,,9.4,5.0,315.0,1009.1,14.6,16.5,0.0,0.0,0.0,10.0,Clear,clear-night,"['KSDL', 'KDVT', 'D0691', 'KPHX']",obs
85054,,,,,,,2023-09-12 02:00:00,31.8,30.6,29.77,12.0,0.0,0.0,0.0,0.0,,9.4,0.6,355.0,1009.1,16.0,16.5,0.0,0.0,0.0,10.0,Clear,clear-night,"['KSDL', 'KDVT', 'D0691', 'KPHX']",obs
85054,,,,,,,2023-09-12 03:00:00,31.6,30.3,29.75,11.8,0.0,0.0,0.0,0.0,,9.4,0.0,0.0,1009.0,16.0,4.6,0.0,0.0,0.0,10.0,Clear,clear-night,"['KSDL', 'KDVT', 'D0691', 'KPHX']",obs
85054,,,,,,,2023-09-12 04:00:00,31.0,29.8,31.21,12.0,0.0,0.0,0.0,0.0,,13.0,2.5,52.0,1008.8,16.0,4.6,0.0,0.0,0.0,10.0,Clear,clear-night,"['KSDL', 'KDVT', 'D0691', 'KPHX']",obs
85054,,,,,,,2023-09-12 05:00:00,29.8,28.9,34.53,12.5,0.0,0.0,0.0,0.0,,11.2,5.5,144.0,1008.8,16.0,28.3,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"['KSDL', 'KDVT', 'D0691', 'KPHX']",obs
85054,,,,,,,2023-09-12 06:00:00,29.8,29.0,35.68,13.0,0.0,0.0,0.0,0.0,,11.2,2.8,70.0,1009.6,16.0,88.0,0.0,0.0,0.0,3.0,Partially cloudy,partly-cloudy-night,"['KSDL', 'KDVT', 'D0691', 'KPHX']",obs
85054,,,,,,,2023-09-12 07:00:00,30.1,29.3,35.02,13.0,0.0,0.0,0.0,0.0,,14.8,0.3,358.0,1010.2,16.0,58.3,58.0,0.2,1.0,10.0,Partially cloudy,partly-cloudy-day,"['KSDL', 'KDVT', 'D0691', 'KPHX']",obs
85054,,,,,,,2023-09-12 08:00:00,30.9,30.3,35.55,13.9,0.0,0.0,0.0,0.0,,46.4,11.9,170.0,1010.7,16.0,46.5,153.0,0.6,2.0,10.0,Partially cloudy,partly-cloudy-day,"['KSDL', 'KDVT', 'D0691', 'KPHX']",obs
85054,,,,,,,2023-09-12 09:00:00,31.0,31.2,41.83,16.5,0.0,0.0,0.0,0.0,,40.7,17.6,175.0,1011.5,15.9,28.4,276.0,1.0,3.0,10.0,Partially cloudy,partly-cloudy-day,"['KSDL', 'KDVT', 'D0691', 'KPHX']",obs
85054,,,,,,,2023-09-12 10:00:00,31.5,32.5,45.79,18.4,0.0,0.0,0.0,0.0,,27.7,17.9,146.0,1011.8,16.0,4.6,809.0,2.9,8.0,10.0,Clear,clear-day,"['KSDL', 'KDVT', 'D0691', 'KPHX']",obs
85054,,,,,,,2023-09-12 11:00:00,30.9,32.2,48.65,18.9,0.0,0.0,0.0,0.0,,35.3,20.1,149.0,1011.8,16.0,16.4,786.0,2.8,8.0,10.0,Clear,clear-day,"['KSDL', 'KDVT', 'D0691', 'KPHX']",obs
85054,,,,,,,2023-09-12 12:00:00,31.8,33.2,46.17,18.9,0.0,0.0,0.0,0.0,,28.3,12.3,140.0,1011.4,16.0,46.1,930.0,3.3,9.0,10.0,Partially cloudy,partly-cloudy-day,"['KSDL', 'KDVT', 'D0691', 'KPHX']",obs
85054,,,,,,,2023-09-12 13:00:00,33.5,34.2,38.7,17.5,0.0,0.0,0.0,0.0,,20.5,6.4,64.0,1010.4,16.0,44.1,810.0,2.9,8.0,10.0,Partially cloudy,partly-cloudy-day,"['KSDL', 'KDVT', 'D0691', 'KPHX']",obs
85054,,,,,,,2023-09-12 14:00:00,34.4,35.2,35.93,17.2,0.0,0.0,0.0,0.0,,22.3,4.1,0.0,1009.3,16.0,14.4,828.0,3.0,8.0,10.0,Clear,clear-day,"['KSDL', 'KDVT', 'KPHX', 'AZM27']",obs
85054,,,,,,,2023-09-12 15:00:00,34.8,35.4,34.8,17.0,0.0,0.0,0.0,0.0,,27.7,11.9,160.0,1008.0,16.0,50.0,600.0,2.2,6.0,10.0,Partially cloudy,partly-cloudy-day,"['KSDL', 'KDVT', 'KPHX', 'AZM27']",obs
85054,,,,,,,2023-09-12 16:00:00,35.6,36.3,33.4,17.0,0.0,0.0,0.0,0.0,,30.9,14.8,166.0,1007.3,15.7,52.0,456.0,1.6,5.0,10.0,Partially cloudy,partly-cloudy-day,"['KSDL', 'KDVT', 'KPHX', 'AZM27']",obs
85054,,,,,,,2023-09-12 17:00:00,33.9,34.3,36.09,16.8,0.0,0.0,0.0,0.0,,41.5,25.1,184.0,1006.6,16.0,46.1,228.0,0.8,2.0,30.0,Partially cloudy,partly-cloudy-day,"['KSDL', 'KDVT', 'KPHX', 'AZM27']",obs
85054,,,,,,,2023-09-12 18:00:00,33.2,34.3,41.29,18.3,0.0,0.0,0.0,0.0,,22.3,10.3,162.0,1007.4,16.0,28.2,94.0,0.3,1.0,15.0,Partially cloudy,partly-cloudy-day,"['KSDL', 'KDVT', 'KPHX', 'AZM27']",obs
85054,,,,,,,2023-09-12 19:00:00,29.6,30.4,49.18,17.9,0.0,0.0,0.0,0.0,,40.7,28.2,60.0,1007.9,16.0,70.1,6.0,0.0,0.0,30.0,Partially cloudy,partly-cloudy-night,"['KSDL', 'KDVT', 'KPHX', 'AZM27']",obs
85054,,,,,,,2023-09-12 20:00:00,28.7,29.4,50.79,17.5,0.0,0.0,0.0,0.0,,31.7,14.5,56.0,1008.4,16.0,46.1,0.0,0.0,0.0,3.0,Partially cloudy,partly-cloudy-night,"['KSDL', 'KDVT', 'KPHX', 'AZM27']",obs
85054,,,,,,,2023-09-12 21:00:00,27.0,28.6,66.4,20.2,0.236,100.0,0.0,0.0,['rain'],16.6,8.8,326.0,1009.8,16.0,46.5,0.0,0.0,0.0,3.0,"Rain, Partially cloudy",rain,"['KSDL', 'KDVT', 'KPHX', 'AZM27']",obs
85054,,,,,,,2023-09-12 22:00:00,25.9,25.9,72.85,20.7,0.471,100.0,0.0,0.0,['rain'],20.5,14.2,89.0,1009.5,16.0,88.0,0.0,0.0,0.0,5.0,"Rain, Partially cloudy",rain,"['KSDL', 'KDVT', 'KPHX', 'AZM27']",obs
85054,,,,,,,2023-09-12 23:00:00,25.9,25.9,71.77,20.5,0.0,0.0,0.0,0.0,,27.7,13.6,10.0,1010.0,16.0,93.7,0.0,0.0,0.0,3.0,Overcast,cloudy,"['KSDL', 'KDVT', 'KPHX', 'AZM27']",obs
85256,24.0,"85256, USA",America/Phoenix,33.491302,-111.83509,-7.0,,,,,,,,,,,,,,,,,,,,,,,,
85256,,,,,,,2023-09-12 00:00:00,33.5,32.5,28.44,12.8,0.0,0.0,0.0,0.0,,9.4,4.1,312.0,1008.8,16.0,51.3,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"['KLUF', 'KSDL', 'C6682', 'KDVT', 'KPHX', 'KCGZ', 'KFFZ']",obs
85256,,,,,,,2023-09-12 01:00:00,32.9,31.8,29.3,12.7,0.0,0.0,0.0,0.0,,7.6,6.4,279.0,1008.9,15.3,33.4,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"['KLUF', 'KSDL', 'C6682', 'KDVT', 'KPHX', 'KCGZ', 'KFFZ']",obs
85256,,,,,,,2023-09-12 02:00:00,32.8,31.6,29.06,12.4,0.0,0.0,0.0,0.0,,7.6,4.6,296.0,1008.9,16.0,68.7,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"['KLUF', 'KSDL', 'C6682', 'KDVT', 'KPHX', 'KFFZ']",obs
85256,,,,,,,2023-09-12 03:00:00,32.6,31.4,29.24,12.4,0.0,0.0,0.0,0.0,,9.4,0.2,6.0,1008.8,16.0,29.0,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"['KLUF', 'KSDL', 'C6682', 'KDVT', 'KPHX', 'KCGZ', 'KFFZ']",obs
85256,,,,,,,2023-09-12 04:00:00,31.5,30.6,32.42,13.0,0.0,0.0,0.0,0.0,,9.4,4.4,83.0,1008.7,16.0,15.1,0.0,0.0,0.0,10.0,Clear,clear-night,"['KLUF', 'KSDL', 'C6682', 'KDVT', 'KPHX', 'KCGZ', 'KFFZ']",obs
85256,,,,,,,2023-09-12 05:00:00,31.0,30.1,34.0,13.3,0.0,0.0,0.0,0.0,,14.8,5.7,30.0,1008.7,16.0,49.3,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"['KLUF', 'KSDL', 'C6682', 'KDVT', 'KPHX', 'KCGZ', 'KFFZ']",obs
85256,,,,,,,2023-09-12 06:00:00,30.7,30.1,36.42,14.1,0.0,0.0,0.0,0.0,,16.6,5.4,118.0,1009.3,16.0,87.1,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"['KLUF', 'KSDL', 'C6682', 'KDVT', 'KPHX', 'KCGZ', 'KFFZ']",obs
85256,,,,,,,2023-09-12 07:00:00,31.1,30.6,36.33,14.5,0.0,0.0,0.0,0.0,,18.4,8.9,84.0,1010.2,16.0,89.9,8.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-day,"['KLUF', 'KSDL', 'C6682', 'KDVT', 'KPHX', 'KFFZ']",obs
85256,,,,,,,2023-09-12 08:00:00,30.8,30.8,40.3,15.8,0.0,0.0,0.0,0.0,,45.8,16.6,169.0,1010.9,16.0,80.3,114.0,0.4,1.0,10.0,Partially cloudy,partly-cloudy-day,"['KLUF', 'KSDL', 'C6682', 'KDVT', 'KPHX', 'KCGZ', 'KFFZ']",obs
85256,,,,,,,2023-09-12 09:00:00,30.3,31.2,47.98,18.1,0.0,0.0,0.0,0.0,,40.7,20.5,159.0,1011.7,15.7,78.1,214.0,0.8,2.0,10.0,Partially cloudy,partly-cloudy-day,"['KLUF', 'KSDL', 'C6682', 'KDVT', 'KPHX', 'KCGZ', 'KFFZ']",obs
85256,,,,,,,2023-09-12 10:00:00,29.8,31.3,53.62,19.4,0.0,0.0,0.0,0.0,,34.3,22.6,142.0,1012.1,16.0,14.7,290.0,1.0,3.0,10.0,Clear,clear-day,"['KLUF', 'KSDL', 'C6682', 'KDVT', 'KPHX', 'KCGZ', 'KFFZ']",obs
85256,,,,,,,2023-09-12 11:00:00,30.5,31.8,50.07,18.9,0.0,0.0,0.0,0.0,,35.3,20.0,143.0,1011.9,16.0,15.7,436.0,1.6,4.0,10.0,Clear,clear-day,"['KLUF', 'KSDL', 'C6682', 'KDVT', 'KPHX', 'KCGZ', 'KFFZ']",obs
85256,,,,,,,2023-09-12 12:00:00,32.9,34.2,42.92,18.6,0.0,0.0,0.0,0.0,,30.1,16.3,169.0,1011.3,16.0,19.3,816.0,2.9,8.0,10.0,Clear,clear-day,"['KLUF', 'KSDL', 'C6682', 'KDVT', 'KPHX', 'KCGZ', 'KFFZ']",obs
85256,,,,,,,2023-09-12 13:00:00,33.8,34.5,37.83,17.4,0.0,0.0,0.0,0.0,,18.4,10.5,89.0,1010.6,16.0,13.1,800.0,2.9,8.0,10.0,Clear,clear-day,"['KLUF', 'KSDL', 'C6682', 'KDVT', 'KPHX', 'KFFZ']",obs
85256,,,,,,,2023-09-12 14:00:00,34.6,35.3,35.41,17.1,0.0,0.0,0.0,0.0,,20.5,10.4,144.0,1009.3,16.0,9.4,556.0,2.0,6.0,10.0,Clear,clear-day,"['KSDL', 'KDVT', 'KPHX', 'KCGZ', 'SRP35', 'KFFZ']",obs
85256,,,,,,,2023-09-12 15:00:00,35.6,36.1,32.22,16.5,0.0,0.0,0.0,0.0,,29.3,11.7,187.0,1008.0,16.0,22.4,552.0,2.0,6.0,10.0,Partially cloudy,partly-cloudy-day,"['KSDL', 'KDVT', 'KPHX', 'KCGZ', 'SRP35', 'KFFZ']",obs
85256,,,,,,,2023-09-12 16:00:00,35.9,36.7,32.6,16.9,0.0,0.0,0.0,0.0,,36.0,20.4,177.0,1007.4,15.0,41.8,451.0,1.6,5.0,10.0,Partially cloudy,partly-cloudy-day,"['KSDL', 'KDVT', 'KPHX', 'KCGZ', 'SRP35', 'KFFZ']",obs
85256,,,,,,,2023-09-12 17:00:00,34.2,35.0,37.03,17.5,0.0,0.0,0.0,0.0,,41.6,25.6,177.0,1006.6,16.0,20.9,227.0,0.8,2.0,10.0,Partially cloudy,partly-cloudy-day,"['KLUF', 'KSDL', 'KDVT', 'KPHX', 'SRP35', 'KFFZ']",obs
85256,,,,,,,2023-09-12 18:00:00,33.4,34.5,40.29,18.1,0.0,0.0,0.0,0.0,,22.3,12.1,185.0,1007.1,15.9,18.7,27.0,0.1,0.0,10.0,Clear,clear-day,"['KLUF', 'KSDL', 'KDVT', 'KPHX', 'SRP35', 'KFFZ']",obs
85256,,,,,,,2023-09-12 19:00:00,30.0,30.5,46.88,17.4,0.0,0.0,0.0,0.0,,41.9,24.3,50.0,1007.9,16.0,63.7,0.0,0.0,0.0,30.0,Partially cloudy,partly-cloudy-night,"['KLUF', 'KSDL', 'KDVT', 'KPHX', 'KCGZ', 'SRP35', 'KFFZ']",obs
85256,,,,,,,2023-09-12 20:00:00,28.5,29.1,51.48,17.5,0.096,100.0,0.0,0.0,['rain'],34.9,22.4,39.0,1008.5,15.9,34.5,0.0,0.0,0.0,5.0,"Rain, Partially cloudy",rain,"['KLUF', 'KSDL', 'KDVT', 'KPHX', 'SRP35', 'KFFZ']",obs
85256,,,,,,,2023-09-12 21:00:00,27.6,28.7,57.22,18.4,0.03,100.0,0.0,0.0,['rain'],38.9,19.1,347.0,1010.0,16.0,82.7,4.0,0.0,0.0,5.0,"Rain, Partially cloudy",rain,"['KSDL', 'KDVT', 'KPHX', 'SRP35', 'KFFZ']",obs
85256,,,,,,,2023-09-12 22:00:00,26.5,26.5,64.8,19.3,0.126,100.0,0.0,0.0,['rain'],13.0,16.1,77.0,1009.3,16.0,86.3,0.0,0.0,0.0,5.0,"Rain, Partially cloudy",rain,"['KLUF', 'KSDL', 'KDVT', 'KPHX', 'SRP35']",obs
85256,,,,,,,2023-09-12 23:00:00,26.3,26.3,67.73,19.8,0.0,0.0,0.0,0.0,,27.7,12.9,31.0,1009.8,16.0,85.6,0.0,0.0,0.0,3.0,Partially cloudy,partly-cloudy-night,"['KLUF', 'KSDL', 'KDVT', 'KPHX', 'SRP35']",obs
85716,24.0,"85716, USA",America/Phoenix,32.242275,-110.92533,-7.0,,,,,,,,,,,,,,,,,,,,,,,,
85716,,,,,,,2023-09-12 00:00:00,27.4,27.8,49.67,16.0,0.0,0.0,0.0,0.0,,29.5,24.6,136.0,1013.8,16.0,58.8,0.0,0.0,0.0,3.0,Partially cloudy,partly-cloudy-night,"['E8967', 'KAVQ', 'KTUS', 'KDMA']",obs
85716,,,,,,,2023-09-12 01:00:00,27.2,27.6,49.56,15.7,0.0,0.0,0.0,0.0,,13.0,17.9,145.0,1014.1,16.0,96.0,0.0,0.0,0.0,3.0,Overcast,cloudy,"['E8967', 'KAVQ', 'KTUS', 'KDMA']",obs
85716,,,,,,,2023-09-12 02:00:00,27.3,27.6,48.79,15.5,0.0,0.0,0.0,0.0,,13.0,14.4,120.0,1013.8,16.0,83.4,0.0,0.0,0.0,3.0,Partially cloudy,partly-cloudy-night,"['E8967', 'KAVQ', 'KTUS', 'KDMA']",obs
85716,,,,,,,2023-09-12 03:00:00,27.0,27.4,49.63,15.6,0.0,0.0,0.0,0.0,,14.8,16.4,153.0,1013.5,16.0,83.4,0.0,0.0,0.0,3.0,Partially cloudy,partly-cloudy-night,"['E8967', 'KAVQ', 'KTUS', 'KDMA']",obs
85716,,,,,,,2023-09-12 04:00:00,26.9,27.4,50.89,15.9,0.0,0.0,0.0,0.0,,14.8,17.0,164.0,1013.2,16.0,75.4,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"['E8967', 'KAVQ', 'KTUS', 'KDMA']",obs
85716,,,,,,,2023-09-12 05:00:00,26.3,26.3,55.62,16.7,0.067,100.0,0.0,0.0,['rain'],14.8,8.6,220.0,1014.2,16.0,96.0,0.0,0.0,0.0,10.0,"Rain, Overcast",rain,"['E8967', 'KAVQ', 'KTUS', 'KDMA']",obs
85716,,,,,,,2023-09-12 06:00:00,23.7,23.7,74.87,18.9,0.187,100.0,0.0,0.0,['rain'],13.0,17.4,62.0,1014.8,16.0,88.0,0.0,0.0,0.0,10.0,"Rain, Partially cloudy",rain,"['E8967', 'KAVQ', 'KTUS', 'KDMA']",obs
85716,,,,,,,2023-09-12 07:00:00,23.9,23.9,72.05,18.6,0.015,100.0,0.0,0.0,['rain'],14.8,12.8,117.0,1015.1,16.0,45.9,25.0,0.1,0.0,10.0,"Rain, Partially cloudy",rain,"['E8967', 'KAVQ', 'KTUS', 'KDMA']",obs
85716,,,,,,,2023-09-12 08:00:00,25.3,25.3,67.0,18.7,0.026,100.0,0.0,0.0,['rain'],13.0,6.8,72.0,1015.8,15.4,33.3,67.0,0.2,1.0,10.0,"Rain, Partially cloudy",rain,"['E8967', 'KAVQ', 'KTUS', 'KDMA']",obs
85716,,,,,,,2023-09-12 09:00:00,24.1,24.1,77.85,20.0,0.128,100.0,0.0,0.0,['rain'],11.2,17.5,350.0,1017.3,15.6,100.0,70.0,0.3,1.0,10.0,"Rain, Overcast",rain,"['E8967', 'KAVQ', 'KTUS', 'KDMA']",obs
85716,,,,,,,2023-09-12 10:00:00,24.7,24.7,68.78,18.5,0.051,100.0,0.0,0.0,['rain'],11.2,11.0,53.0,1014.2,16.0,75.1,197.0,0.7,2.0,30.0,"Rain, Partially cloudy",rain,"['E8967', 'KAVQ', 'KTUS', 'KDMA']",obs
85716,,,,,,,2023-09-12 11:00:00,26.7,26.7,60.3,18.3,0.0,0.0,0.0,0.0,,13.0,11.3,50.0,1013.5,16.0,33.4,209.0,0.8,2.0,10.0,Partially cloudy,partly-cloudy-day,"['E8967', 'KAVQ', 'KTUS', 'KDMA']",obs
85716,,,,,,,2023-09-12 12:00:00,27.1,28.2,59.25,18.5,0.0,0.0,0.0,0.0,,16.6,10.0,23.0,1013.3,16.0,45.9,137.0,0.5,1.0,30.0,Partially cloudy,partly-cloudy-day,"['E8967', 'KAVQ', 'KTUS', 'KDMA']",obs
85716,,,,,,,2023-09-12 13:00:00,27.9,29.1,58.52,19.0,0.0,0.0,0.0,0.0,,18.4,10.1,33.0,1012.5,16.0,58.8,958.0,3.4,10.0,10.0,Partially cloudy,partly-cloudy-day,"['E8967', 'KAVQ', 'KTUS', 'KDMA']",obs
85716,,,,,,,2023-09-12 14:00:00,31.6,32.1,42.37,17.3,0.0,0.0,0.0,0.0,,18.4,14.0,24.0,1011.4,16.0,0.0,835.0,3.0,8.0,10.0,Clear,clear-day,"['E8967', 'KAVQ', 'KTUS']",obs
85716,,,,,,,2023-09-12 15:00:00,33.1,33.1,36.19,16.1,0.0,0.0,0.0,0.0,,35.3,7.3,70.0,1010.1,16.0,0.0,802.0,2.9,8.0,10.0,Clear,clear-day,"['E8967', 'KAVQ', 'KTUS']",obs
85716,,,,,,,2023-09-12 16:00:00,32.7,32.5,35.88,15.6,0.0,0.0,0.0,0.0,,29.5,4.6,0.0,1009.6,16.0,0.0,220.0,0.8,2.0,10.0,Clear,clear-day,"['E8967', 'KAVQ', 'KTUS']",obs
